study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
hbo-ict,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"Ben je geÃ¯nteresseerd in de nieuwste ICT ontwikkelingen? Houd je van puzzelen, onderzoeken en zie jij jezelf werken aan het ontwikkelen van een slimme app of software? Dan is de opleiding HBO-ICT echt iets voor jou. Van programmeren tot advies geven en het bedenken van creatieve en slimme ICT-oplossingen. Je leert het allemaal binnen de HBO-ICT opleiding. Wij leiden je op tot de specialist in het vakgebied. Je gaat aan de slag met programmeertalen, netwerken, databases, webtechnologie en communicatie en de toepassing hiervan bij bedrijven. De ontwikkelingen in de ICT volgen elkaar razendsnel op. Daarom is basiskennis van ICT en de impact ervan op organisatie-inrichting erg belangrijk. Wanneer je diverse programmeertalen en de theorie daarachter goed begrijpt en kunt vertalen naar gewenste oplossingen, blijf je bij in je vak. Tijdens de opleiding HBO-ICT werk je samen met andere studenten aan real-life vraagstukken afkomstig van bedrijven."
elektrotechniek,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"De smartwatch, elektrische auto en speed pedelec; zomaar een paar voorbeelden van elektrotechniek in de praktijk. En dan hebben we het nog niet over virtual reality of robotica. Heb jij net zulke slimme ideeÃ«n voor nieuwe vormen van communicatietechniek, apparatuur voor de gezondheidszorg, robots en duurzame toepassingen? Wil jij de ingenieur worden die deze elektronica of software ontwerpt? Dan is de opleiding Elektrotechniek echt iets voor jou! Hbo Elektrotechniek is een studie met een grote maatschappelijke impact. Jij levert bijvoorbeeld een bijdrage aan het milieu door het toepassen van energiezuinig en milieuvriendelijk ontwerpen. Als electrical engineer bedenk en ontwerp je ook nieuwe communicatietechnieken, apparatuur voor de gezondheidszorg en robots voor allerlei toepassingen."
communication and multimedia design,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"Alles om ons heen is design; van de interface in je apps, tot de zelfscankassa in de supermarkt en alle content die 24/7 voorbijkomt. De wereld staat meer dan ooit bol van ontwerpuitdagingen. En vraagt om ontwikkelaars en ontwerpers, die zich willen vastbijten in complexe vraagstukken. Bij Communication & Multimedia Design (CMD) word je opgeleid tot een zelfstandige en â€˜eigenwijzeâ€™ creatief om de wereld van morgen vorm te geven. Wil jij innovatieve designoplossingen ontwikkelen in allerlei vormen: van app tot game en video? Ben jij nieuwsgierig en creatief? Dan is CMD Ã©cht iets voor jou! De NHL Stenden-opleiding CMD werkt met een uniek onderwijsconcept: jij bepaalt wat je leert!  Je kunt bijvoorbeeld kiezen uit verschillende minors zoals Concepting, Future Design Playground of Ondernemen. Bij CMD Leeuwarden leer je vooral door te doen. Tijdens de hele CMD opleiding werk je voor Ã©chte opdrachtgevers aan Ã©chte opdrachten.  Hiermee bouw je aan jouw portfolio dat je na je studie goed kunt gebruiken tijdens sollicitaties! In onze communityâ€™s organiseer je colleges, bespreek je werk, nodig je gastdocenten uit of bereid je excursies voor. Om je horizon te verbreden als designer biedt de opleiding Communication & Multimedia Design veel mogelijkheden om te studeren in het buitenland. Zo kan je mee op excursie, Short Advanced Programmes (korte studieprogrammaâ€™s) volgen in Finland, Portugal of Ierland, een Grand Tour minor volgen in Bangkok of elders in de wereld een minor volgen."
civiele techniek,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"Ben jij gefascineerd door water? Vind jij grote constructies zoals bruggen, tunnels en dijken interessant? Wil je werken aan de infrastructuur van de toekomst?Ben je een creatieve denker en heb je ruimtelijk inzicht? De bachelor Civiele Techniek is dan echt iets voor jou! Civiele Techniek, ook wel weg- en waterbouwkunde genoemd, houdt zich bezig met het ontwerp, de uitvoering en het beheer en onderhoud van infrastructuur en watersystemen met daarbij alle civiele â€˜kunstwerkenâ€™ zoals bruggen, tunnels, rioleringen, havens, snelwegen en dijken."
chemische technologie,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,"Heb je een behoorlijke dosis technisch inzicht en aandacht voor details? Is logisch nadenken een eigenschap die bij jou past? Dan is de opleiding Chemische Technologie iets voor jou. In de opleiding Chemische Technologie vragen we je creatief te zijn. We leren je complexe problemen klein te maken en op te lossen. Om dit te kunnen, leren we je ook een goede basiskennis: je leert over warmte, stoffen, chemie, reactoren, etc. We werken samen met bedrijven wat de opdrachten net zo echt maakt als de praktijk. Jij verandert letterlijk de wereld, als chemisch technoloog! Je bedenkt een plastic dat na 30 dagen is afgebroken. Je lost het stikstofprobleem op. Of bedenkt een batterij op methanol. De energietransitie, de plastic soep, het tekort aan grondstoffen, allemaal themaâ€™s waar chemische technologen een heel belangrijke rol in spelen. Chemische Technologie is breed, je kunt een echte technoloog worden, of als consultant een maatschappelijke rol spelen, en zelf sales behoort tot de opties."
chemie,NHL Stenden Hogeschool,B,"Leeuwarden, Emmen",Nederlands,4 jaar,Zoek je een opleiding waar je jouw passie voor chemie vanaf het eerste jaar inzet voor projecten die ertoe doen? Dan is de opleiding Chemie iets voor jou! NHL Stenden biedt de opleiding Chemie op twee verschillende locaties aan. Bij beide opleidingen word je opgeleid tot een professional die klaar is voor de toekomst. Kies hieronder een variant voor meer details over de opleiding.
werktuigbouwkunde,NHL Stenden Hogeschool,B,"Leeuwarden, Emmen",Nederlands,4 jaar,"Heb je techniek altijd al interessant gevonden en ben je niet bang te experimenteren? Dan is de opleiding Werktuigbouwkunde iets voor jou! De studie Werktuigbouwkunde is een technische studie die zich richt op het ontwerp, de ontwikkeling en het onderhoud van machines en werktuigen. De Bachelor Werktuigbouwkunde is een veelzijdige en multidisciplinaire opleiding. NHL Stenden biedt de opleiding Werktuigbouwkunde op twee verschillende locaties aan, in Emmen en in Leeuwarden. Bij beide Werktuigbouwkunde opleidingen word je opgeleid tot een technisch specialist die klaar is voor de wereld van morgen. In de eerste twee jaar is het programma van beide locaties grotendeels gelijk. In het derde of vierde jaar kun je ervoor kiezen om op de andere locatie een specifieke minor of afstudeerrichting te volgen als deze beter past bij jouw ambities."
serious gaming,NHL Stenden Hogeschool,M,Leeuwarden,Nederlands,1 jaar,"Je leert hoe je, door middel van simulatie- en game-interventies, actuele verandervraagstukken in beweging krijgt richting de gewenste situatie. Bijvoorbeeld binnen het onderwijs, de zorg, het bedrijfsleven of de overheid. Je wordt een innovatiespecialist die complexe vraagstukken in de praktijk verder brengt met de kracht van Serious Gaming. Tijdens de masteropleiding Serious Gaming leer je hoe je gaming doelgericht inzet om tot oplossingen te komen. De praktijk staat centraal tijdens de opleiding, je werkt aan opdrachten die jouw interesse hebben. Tijdens de master Serious Gaming leer je om vanuit verschillende rollen en perspectieven te werken om tot een passende Serious Gaming interventie te komen. De ene keer treed je op als ontwerper van de game. Voor een ander traject ben je de facilitator die contact onderhoudt met gameontwikkelaars Ã©n eindgebruiker. Serious Gaming is een krachtige benadering die in uiteenlopende vraagstukken kan bijdragen aan innovatie. De kern van deze benadering ligt voor ons besloten in het creÃ«ren van een abstractie van de werkelijkheid waarin mensen in interactie met elkaar (en technologie) op een (psychologisch) veilige manier kunnen experimenteren met nieuw gedrag; leren, veranderen en innoveren. De opleiding maakt onderdeel uit van een uniek netwerk waarin ontwerpend onderzoeken, professionele ontwikkeling en het verder brengen van de praktijk met Serious Gaming in samenhang zijn georganiseerd. Daarmee krijg jij als student een uitdagende en relevante leeromgeving vol mogelijkheden."
computer vision & data science,NHL Stenden Hogeschool,M,Leeuwarden,Nederlands,1 jaar,"Specialiseer jezelf! Start met de verdiepende master Computer Vision & Data Science en haal in Ã©Ã©n jaar je mastergraad. Tijdens je studie specialiseer je jezelf door middel van toegepast onderzoek op het gebied van deep learning en computer vision. De overgrote meerderheid van de data die dagelijks wordt gegenereerd is image data. Big Image Data vormt daarmee Ã©Ã©n van de belangrijkste aandachtsgebieden binnen de Data Science en Artificial Intelligence. Het vakgebied ontwikkelt zich in een dusdanig snel tempo, dat de vraag naar image data science professionals extreem groot is. In de toekomst kan elke visuele inspectietaak mogelijk worden geautomatiseerd. Daarom is het belangrijk dat een nieuwe generatie van toegepaste onderzoekers en ingenieurs opstaat om de talloze mogelijkheden die de moderne data science biedt te benutten. Binnen deze Ã©Ã©njarige master word je opgeleid tot image data professional die met een wetenschappelijke insteek praktische problemen oplost. De vaardigheden die nodig zijn om in dit veld te werken leer je door het uitvoeren van real-life projecten uit de praktijk. Het verkrijgen van de benodigde kennis en vaardigheden is geÃ¯ntegreerd met toegepast onderzoek, zodat je jezelf schoolt en ervaring opdoet terwijl je nieuwe image data toepassingen ontwikkelt. Voorbeelden van projecten die je tijdens jouw studie tegen kunt komen zijn: het met behulp van hyperspectrale camera's en deep learning onderzoek doen naar de classificatie van kunststoffen of het detecteren van smokkelwaar in rÃ¶ntgenbeelden met behulp van convolutionele neurale netwerken."
design driven innovation,NHL Stenden Hogeschool,M,Leeuwarden,Nederlands,1 jaar,"De vraagstukken in de maatschappij worden steeds complexer; denk hierbij onder andere aan de schaarste van grondstoffen, de voedseltransitie, de verdeling van welvaart en (positieve) gezondheid. Voor deze wicked problems (genetwerkte problemen) is geen pasklare oplossing beschikbaar. Deze vraagstukken moeten we op een andere manier benaderen en vragen om een nieuwe aanpak. Wil jij expert worden in het aanpakken van deze complexe maatschappelijke vraagstukken? Wil je in samenwerking met andere vakgebieden duurzame interventies ontwerpen? Dan is de master Design Driven Innovation de ideale aanvulling op je bachelor. In Ã©Ã©n jaar leer je de ontwerpgedreven Ã©n mensgerichte aanpak die nodig is om bij te dragen aan een duurzame toekomst. Tijdens de master Design Driven Innovation werk je samen met profit- en non-profit organisaties en je medestudenten aan actuele vraagstukken. Deze real-life vraagstukken staan centraal tijdens de master. Hierbij leer je een mindset en skills om te innoveren. Wees creatief, durf te experimenten en breng de juiste expertises bij elkaar te brengen om veranderingen in gang te zetten. Wat je achtergrond ook is, jij ontwikkelt de kennis en vaardigheden die je nodig hebt om complexe vraagstukken in verschillende domeinen aan te kunnen pakken. Wat je leert, pas je meteen toe op real-life vraagstukken. Dit doe je in de studio: een interdisciplinair team van studenten, docent-onderzoekers, profit- en non-profit organisaties en overheidsinstanties. Je stippelt samen met jouw studiecoach een persoonlijke leertraject uit zodat jij na jouw studie de innovator bent waar het werkveld om staat te springen."
marine shipping innovations,NHL Stenden Hogeschool,M,Terschelling,Nederlands,2 jaar,"Innovatie is noodzakelijk om de positie van de scheepvaart in Nederland te versterken en zo adequaat mogelijk in te spelen op (inter)nationale ontwikkelingen. Het maritieme werkveld vraagt dan ook om experts die via een multidisciplinaire aanpak met complexe projecten kunnen dealen. De tweejarige deeltijd masteropleiding Maritime Innovations leidt jou op tot maritieme innovator, waarbij je de kennis die je hebt opgedaan (en opdoet) tijdens je werk optimaal benut. Zoek jij graag naar oplossingen en nieuwe mogelijkheden? Wil je jezelf blijven uitdagen en ontwikkelen? Dan is deze opleiding echt iets voor jou! Binnen de opleiding kun je een eigen studieprogramma samenstellen op basis van jouw interesses en achtergrond. Er zijn nautisch, technisch en ontwerp georiÃ«nteerde modules. Je hoeft niet per se voor Ã©Ã©n oriÃ«ntatie te kiezen, een mix is in veel gevallen ook mogelijk."
it service management,NHL Stenden Hogeschool,AD,Leeuwarden,Nederlands,2 jaar,"Hoe voldoe je aan de verwachtingen van de klant tegen een betaalbare prijs en goede kwaliteit? Daar komt IT Service Management bij kijken. Wil jij graag verder leren, maar zie je vier jaar studeren niet zitten? Dan is de tweejarige Associate degree IT Service Management iets voor jou. IT Service Management is simpel gezegd het managen van de ICT-dienstverlening. Hoe voorkom je bijvoorbeeld dat de kosten van informatiesystemen de pan uitrijzen of hoe zorg je ervoor dat alle medewerkers op tijd de juiste informatie krijgen? Bij IT Service Management leer je met een bedrijfskundige blik te kijken naar het functioneren van ICT-processen. Jij kijkt hoe je de ICT-dienstverlening kunt managen en hierdoor de klantvriendelijkheid van een bedrijf kunt verbeteren of de productie kunt verhogen. Je bent de schakel, de link, tussen de ICT specialisten en de gebruikersafdeling. Analyseren, adviseren, implementeren en beheren: je houdt je overal mee bezig. Van de ICT-infrastructuur tot de software-functionaliteiten, maar altijd vanuit bedrijfskundig oogpunt. Dus met het doel om informatie beter te stroomlijnen. Informatietechnologie is niet voor iedereen even simpel. Het is aan jou om ervoor te zorgen dat alle werknemers in een bedrijf met digitale systemen om kunnen gaan. Jij weet een technisch verhaal begrijpelijk te vertalen naar klanten en gebruikers."
industriÃ«le automatisering en robotica,NHL Stenden Hogeschool,AD,"Leeuwarden, Emmen",Nederlands,2 jaar,"Combineer werk en studie met de tweejarige associate degree (Ad) IndustriÃ«le Automatisering en Robotica. IndustriÃ«le automatisering en robotisering biedt kansen voor economische groei en productiviteitsverhoging. Maar dan moet binnen een organisatie ook de kennis aanwezig zijn om deze machines goed te gebruiken. Daarom is er steeds meer vraag naar mensen die zich in dit onderwerp gespecialiseerd hebben. Met de duale opleiding Ad IndustriÃ«le Automatisering en Robotica van NHL Stenden ontwikkel jij jezelf in twee jaar tot een professional op het gebied van industriÃ«le automatisering en robotica. Je combineert deze Ad-opleiding met een baan in een bedrijf waar nieuwe technieken op het gebied van industriÃ«le automatisering en robotica worden ingezet. Denk hierbij aan de maakindustrie, de procesindustrie, de agrarische sector, industriÃ«le bouw en logistiek. Door robotisering slim in te zetten, valt er binnen deze sectoren veel winst te behalen op het gebied van kosten, kwaliteit en productiviteit. Deze tweejarige opleiding bestaat uit 5 modules. Iedere module wordt afgesloten met een beoordeling van jouw vaardigheden en competenties (15 EC of 30 EC). Het portfolio bevat toetsen vanuit de opleiding en producten van de werkplek die aantonen dat je de leeruitkomsten hebt gehaald. Voorbeelden van vakken: Robotica, programmeren, system engineering, elektrotechnische technieken, wiskunde, technisch tekenen, sensoren en actuatoren, smart sustainable manufacturing en communicatie."
maritieme techniek,NHL Stenden Hogeschool,AD,Leeuwarden,Nederlands,2 jaar,"Nederland en water zijn onlosmakelijk met elkaar verbonden. Je vindt in ons land dan ook veel scheepswerven en watersportbedrijven die vol passie en vakmanschap schepen bouwen of onderdelen en diensten aan werven leveren. Wil je meer verdieping in Maritieme Techniek en daarnaast blijven werken? Dan is de Associate degree Maritieme Techniek duaal echt een opleiding voor jou. Waarschijnlijk werk je momenteel al in een maritieme omgeving zoals een werf, maar wil je graag verbreding of verdieping van je maritieme kennis. Of je wilt juist graag in de maritieme sector terechtkomen. Met deze studie kan dat. De nadruk ligt op wat jij nodig hebt om door te kunnen groeien binnen het bedrijf waar je werkt. Dit kan bijvoorbeeld zijn een verdieping in de maritieme werktuigbouw en elektro & automatisering. Maar ook scheepsontwerp of het ontwikkelen en verbeteren van algemene competenties zoals communicatie en het werken in groepen. Uiteraard doorloop je een studieprogramma dat aansluit op jouw ontwikkelbehoeftes."
cyber safety & security,NHL Stenden Hogeschool,AD,Leeuwarden,Nederlands,2 jaar,"Wil jij organisaties helpen om cybercrime tegen te gaan? Help jij mee om mensen bewust te maken van veilig gebruik van internet om persoonlijke aanvallen of criminele activiteiten te voorkomen? Kies voor Ad Cyber Safety & Security (deeltijd)! Als student Cyber Safety & Security leer je informatiesystemen van organisaties te beschermen tegen verstoring of uitval, veroorzaakt door menselijk handelen of systeemfouten. Dit doe je door securityprocessen en -procedures in te richten volgens wet- en regelgeving en waar nodig bij te dragen aan de ontwikkeling en implementatie daarvan. Daarnaast zorg je voor een effectieve bescherming van mensen tegen persoonlijk leed dat voortkomt uit het digitale domein. Je wordt multidisciplinair opgeleid. Als student Cyber Safety & Security integreer en verbind je kennis en vaardigheden uit de ICT (technische invalshoek) en integrale veiligheid (sociale en psychologische invalshoek) en vertaalt deze naar praktische toepassingen op de werkvloer. De opleiding is een praktische opleiding waarin je veel opdrachten gaat uitvoeren in het werkveld. Heb je al een baan in de Cyber Safety & Security, dan kun je wellicht deze opdrachten in je huidige werk uitvoeren. Je hebt een werk- of stageplek nodig om opdrachten uit te voeren. Doe de werkplekscan om te beoordelen of je werkplek geschikt is voor het maken van beroepsproducten. Deze scan helpt je om een inschatting te maken van de geschiktheid van je werkplek als relevante leeromgeving. Traditiegetrouw ligt er veel nadruk op het beschermen van digitale systemen (cyber security), maar steeds meer wordt duidelijk dat het door de mens veilig gebruiken van internet om persoonlijke aanvallen of criminele activiteiten te voorkomen (cyber safety) minstens zo belangrijk is. Cyber security in combinatie met cyber safety wordt steeds meer een integraal onderdeel van de bedrijfsvoering in organisaties, zowel in de private als in de (semi)publieke sector."
applied data science & artificial intelligence,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"Data spelen een grote rol in de samenleving. Wil je meebouwen aan de toekomst? Heb je passie voor techniek Ã©n wil je weten wat er in de wereld speelt? Volg dan de opleiding Applied Data Science & AI. De wereld van data is een bijzonder uitdagende omgeving. Wat gebeurt er precies met al die verzamelde data? En hoe kunnen we deze data op een waardevolle, rechtmatige manier toepassen? Heb je passie voor techniek Ã©n wil jij op een creatieve en mensgerichte manier aan de slag met data & AI? Volg dan de opleiding Applied Data Science & Artificial Intelligence (AI). We gebruiken in ons dagelijks leven allerlei soorten digitale technologie en dat levert allerlei data op. Van sensoren en trackers tot apps. De verzamelde gegevens geven vervolgens inzicht in de locatie van gebruikers en hun gedrag. Data helpen ons om de mens en maatschappij beter te begrijpen. Binnen alle branches speelt data een rol. Een webshop kan door middel van dataverzamelingen en social media-analyses het koopgedrag van een klant voorspellen. Machine learning zorgt ervoor dat computers leren van data en verbanden kunnen leggen tussen de verzamelde data. Vervolgens kunnen de computers voorspellingen maken van het gedrag. Het is hierbij wel belangrijk dat er op een verantwoorde wijze met deze gegevens wordt omgegaan, dat noemen we responsible technology. Tijdens de opleiding Applied Data Science & Artificial Intelligence (AI) leer je hoe je geautomatiseerd data kan verzamelen, opschonen, opslaan en beheren. Dat doe je door projecten uit te voeren voor echte opdrachtgevers. De opleiding leidt je op tot een â€˜data scientist for the futureâ€™. Dit betekent dat je data-gedreven toepassingen op een ethisch verantwoorde wijze kunt toepassen. Dit noemen we responsible data science. Je hebt met data impact op de wereld om je heen. Zonder dat je het misschien merkt, word je nu overal beÃ¯nvloed door data. Of je nu een nieuwe broek bestelt in de webshop van Zalando of even snel een artikel leest in de app van NU.nl. Bijna alle grote organisaties gebruiken data om te kiezen wat belangrijk is. Dit kan goed en slecht uitpakken voor mensen. Daarom is de menselijke maat in alles wat we je leren een heel belangrijk onderdeel. Apps zoals Instagram en Facebook zijn niet gratis zonder jouw data. Je krijgt er weliswaar een gratis app voor terug, maar veel gebruikers realiseren zich niet wat de waarde is van hun data voor deze platformen en welke risicoâ€™s eventueel kleven aan het (ongewenst) delen van data. Wat betekent dit voor onze privacy? En hoe wordt onze data beschermd? Welke security maatregelen worden er ontwikkeld om onze privacy te waarborgen? Het vakgebied speelt zich af in een internationaal werkveld. Je maakt kennis met internationale gastdocenten, opdrachtgevers en organisaties. De literatuur is veelal in het Engels. Deze studie is iets voor jou als je passie hebt voor techniek, maar je ook geÃ¯nteresseerd bent in de sterk veranderende wereld. Je bent nieuwsgierig en hebt interesse in de mens Ã©n maatschappij. Programmeren vind je interessant, maar je bent ook creatief en communicatief vaardig. Binnen de expertisegebieden als data engineering, data science en artificial intelligence word je geschoold tot de data scientist of the future! De arbeidsmarkt staat te springen om nieuwe professionals die op een mensgerichte manier aan de slag gaan met data, artificial intelligence en programmeervraagstukken. Professionals die op een creatieve, waardevolle, bewuste en rechtmatige manier werken."
informatica,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"Tijdens de opleiding Informatica leiden we je op tot software engineer. Je gaat aan de slag met het ontwikkelen van software voor diverse toepassingen. Jij als toekomstige software engineer bent de specialist in het maken van grote en complexe software informatiesystemen die snel, efficiÃ«nt en veilig werken. Zo kun je denken aan het ontwikkelen van een functionele app, maar ook aan het analyseren van grote hoeveelheden data van social media. Tijdens deze IT-opleiding kom je, bij het ontwikkelen van deze systemen, in aanraking met verschillende programmeertalen. Je zet je eerste stappen als programmeur met programmeren in Python en geavanceerde programmeertalen zoals  bijvoorbeeld C#. Naast het programmeren en ontwikkelen van verschillende toepassingen leer je tijdens deze IT-opleiding ook samenwerken. Vanaf het derde jaar kies je zelf in welke richting je wilt ontwikkelen binnen het IT-domein. Na het afronden van de opleiding Informatica ben je breed inzetbaar binnen het vakgebied. In functies als software developer, cloud engineer of data engineer kun je verder groeien binnen de IT. Ben jij geÃ¯nteresseerd in nieuwe technologische ontwikkelingen, nieuwsgierig, een beetje eigenzinnig en een doorzetter? Dan is de opleiding Informatica wellicht iets voor jou! Kom naar onze open dag in Rotterdam en neem een kijkje bij onze studie. Liever deeltijd studeren? Deze opleiding is ook in deeltijd te volgen."
watermanagement,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"Overstromingen, vervuiling van rivieren, watertekorten door droogte en hitte. Zorg jij ervoor dat straten, wijken en steden in Nederland en ook wereldwijd beter zijn voorbereid op klimaatverandering? Het klimaat verandert; dat zie en hoor je dagelijks op het nieuws en in je eigen omgeving. Om stad en natuur ook in de toekomst goed samen te laten gaan, zijn er slimme oplossingen nodig. Ben jij een steengoede ideeÃ«nbedenker die graag de strijd aangaat met wateroverlast, droogte en hitte? Lees dan snel verder.  In deze bachelorstudie bedenk je samen met studiegenoten en docenten, maar ook met bewoners, gemeenten en waterschappen oplossingen voor actuele vragen. Waar kan het teveel aan water naartoe als het riool en andere wateropvang vol zitten? Wie mag bij een tekort als eerste het water gebruiken? Hoe kunnen we alle regen die valt â€˜slimmerâ€™ bewaren voor droge periodes? Je leert ook alles over de kansen en risicoâ€™s die water met zich meebrengt. Je gaat regelmatig op pad om te zien wat er speelt. Van verzakkingen in Gouda tot de verdroging van rijstvelden in ItaliÃ«, je zit er met je neus bovenop. Ook doe je praktijkopdrachten in het Aqualab op het RDM-terrein. Jouw ideeÃ«n krijgen de ruimte: welk ontwerp maak jij voor een klimaatadaptieve wijk? Hoe groot en diep moet een waterplein worden? En wie betaalt het? Hoe bereken jij welke waterproblemen het meest kunnen voorkomen in een gebied en hoe vertel je bewoners dat? Welke technieken zet je in tegen te droge parken en daardoor omvallende bomen? Creativiteit, ontwerp, techniek, beleid en communicatie komen allemaal samen in deze bachelor Watermanagement. De docenten nemen je mee in de studiethemaâ€™s design, techniek en governance. Dat betekent dat je in vier jaar leert over de techniek die komt kijken bij watermanagement, hoe je water een plek geeft in een drukke stad, en hoe je alle betrokken partijen samenbrengt. Je studeert af als integraal Watermanager. Als afgestudeerde ben je verzekerd van een baan. Bijvoorbeeld bij de overheid, bij een ingenieursbureau, een aannemer of als ondernemer. Wat als een paal boven water staat, is dat jij bijdraagt aan een belangrijke verandering in de omgang met water in de stedelijke omgeving. Word jij de verbinder tussen de groeiende stad en het veranderende klimaat?"
technische informatica,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"Wil jij robots bouwen die zelf nadenken en kunnen bewegen? Slimme systemen maken en bedenken met een combinatie van soft- en hardware? Dan is Technische Informatica iets voor jou! Tijdens de opleiding Technische Informatica leer je software te programmeren in programmeertalen als C en C++. Ook bouw je aan hardwaresystemen, zo werk je met sensoren en microcontrollers. De kennis die je opdoet van soft- en hardware maakt dat je intelligente apparaten kan maken. Denk aan een operatierobot in het ziekenhuis, die operaties heel nauwkeurig uitvoert of een recyclerobot die door middel van kunstmatige intelligentie afval snel en goed kan sorteren. Maar ook aan een groep slimme drones die met elkaar samenwerkt of robots in sorteercentra van grote webwinkels. Er zijn tal van voorbeelden te bedenken van hightech oplossingen, waar jij tijdens en na de studie Technische Informatica mee aan de slag kan! Technische Informatica draait om het begrijpen en beheersen van de 'denktaal' van computers. Je wordt breed opgeleid, maar specialiseert je ook in bepaalde aspecten van het werkveld, zoals: Artificial Intelligence (AI): denk aan chatGPT; Autonomous Systems: denk aan zelfrijdende autoâ€™s; IoT (Internet of Things): denk aan het aanzetten van je lampen en verwarming in huis via je telefoon. Overal om je heen zie je geautomatiseerde systemen, waarbij kennis van zowel hard- als software van belang is. Om al deze systemen te laten werken, zijn er technische informatici nodig. Sterker nog, je bent hard nodig! Na het behalen van je diploma kun je bijvoorbeeld als software engineer aan het werk. Droom jij ervan om aan de slag te gaan in de maritieme sector, in de medische wereld of bij Defensie? Het kan allemaal! Ook kun je aan het werk bij grote webwinkels als Coolblue of Bol.com."
technische bedrijfskunde,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"Als technisch bedrijfskundige ben je breed opgeleid en veelzijdig inzetbaar. Een bedrijfskundige die werkt in een technische omgeving, het bedrijfsleven, de zakelijke dienstverlening of de industrie. Het is jouw taak mensen in de organisatie aan te sturen en te motiveren en bedrijfsprocessen te optimaliseren. Communiceren, overleggen en projectmatig werken behoren tot je dagelijkse werkzaamheden. Je bent de aangewezen persoon om oplossingen, die zowel bedrijfskundig als technisch werken, te vinden voor problemen. Bovendien weet je alles over kostprijzen, productielogistiek, markteisen en organisatiekunde. Je wilt de markt voor een product verkennen? De kwaliteit van een productielijn binnen een fabriek verbeteren? Of het logistieke proces efficiÃ«nter maken? Dat kan als technisch bedrijfskundige. Technisch bedrijfskundig ingenieurs zijn allrounders en kunnen in alle sectoren van een bedrijf aan het werk: planning, inkoop, productie, verkoop en distributie. Het zijn probleemoplossers die werken op het snijvlak van economie, organisatie en techniek en in staat zijn veranderingen door te voeren. Op bepaalde punten ga je dieper in zonder het overzicht te verliezen."
ruimtelijke ontwikkeling,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,"Wil je de omgeving van mensen en dieren beter maken door de openbare ruimte duurzaam in te richten? Welkom bij de bachelor Ruimtelijke Ontwikkeling! Wil jij een rol spelen in het ontwikkelen van duurzame woningen, sportvelden, levendige pleinen en speelgebieden voor kinderen? En zie je wat voor positief verschil het maakt in de wijk? In het dichtbevolkte Nederland â€“ en op veel andere plekken in de wereld â€“ is ruimte schaars. Ondertussen blijft de bevolking groeien en komt de natuur in het nauw. In deze studie ga je plannen en ontwerpen maken voor de buitenruimte, die antwoorden geven op de vragen van de toekomst. De studie richt zich specifiek op ruimtelijke ordening en planologie. Dit betekent dat je gaat uitvinden hoe je buurten, steden en zelfs hele regioâ€™s kunt verbeteren. Denk aan een betere balans aanbrengen tussen groen, winkels, woningen en culturele instellingen. En hoe is het geregeld met het verkeer; zijn de fietspaden breed genoeg? Sluiten de mobiliteithubs in de wijk goed aan op het OV? Je doet onder begeleiding van ervaren docenten bijvoorbeeld onderzoek naar de bestrijding van hittestress aan de hand van rekenmodellen, je maakt maquettes en leert jouw bestemmingsplannen overtuigend presenteren. Ook duik je in de wereld van wet- en regelgeving, zoals de Omgevingswet. Tijdens je (inter)nationale stage komen de theorie en de praktische projecten mooi samen. Ook in je afstudeerproject kun je letterlijk alle kanten op. Van een grote herontwikkeling in Rotterdam tot een sociaal-economisch onderzoek in Kaapstad. Maar liefst 93 procent van jouw afgestudeerde mede-studenten hebben een vaste baan gevonden in het vakgebied. En jij kan niet wachten om je daar bij te voegen. Jij weet als geen ander hoe belangrijk het is om je creativiteit, je visie en je financiÃ«le inzichten in te zetten voor een veilige, duurzame en kwalitatieve leefomgeving. Bijvoorbeeld als zelfstandig planoloog of stedenbouwkundig ontwerper, als adviseur of projectleider bij de overheid, of als verkeerskundig ontwerper."
